worker,problem,example,row,col,posterior,response_time
A1143GKN5T807X,6,2,3,1,0.4,10831
A1143GKN5T807X,37,1,1,1,0.21,9353
A1143GKN5T807X,37,2,6,6,0.27,2838
A1143GKN5T807X,1,1,1,4,0.16,11266
A1143GKN5T807X,1,2,6,4,0.3,5077
A1143GKN5T807X,1,3,3,6,0.49,2925
A1143GKN5T807X,1,4,4,1,0.78,4168
A1143GKN5T807X,2,1,1,3,0.2,13840
A1143GKN5T807X,2,2,6,2,0.31,49136
A1143GKN5T807X,2,3,6,5,0.5,3760
A1143GKN5T807X,2,4,1,4,0.71,6297
A1143GKN5T807X,26,1,3,2,0.1,7698
A1143GKN5T807X,26,2,3,5,0.17,5152
A1143GKN5T807X,30,1,2,5,0.16,9728
A1143GKN5T807X,30,2,5,2,0.24,8576
A1143GKN5T807X,30,3,3,5,0.33,6285
A1143GKN5T807X,30,4,4,2,0.45,2722
A1143GKN5T807X,11,1,5,1,0.07,9701
A1143GKN5T807X,11,2,2,3,0.16,5837
A1143GKN5T807X,11,3,2,4,0.28,2812
A1143GKN5T807X,11,4,5,6,0.62,3859
A1143GKN5T807X,34,1,2,1,0.13,7585
A1143GKN5T807X,34,2,3,1,0.22,6188
A1143GKN5T807X,34,3,2,5,0.3,4675
A1143GKN5T807X,34,4,3,5,0.55,3758
A1143GKN5T807X,9,1,2,1,0.18,9692
A1143GKN5T807X,9,2,5,3,0.47,5237
A1143GKN5T807X,22,1,2,3,0.16,5955
A1143GKN5T807X,22,2,5,4,0.39,2692
A1143GKN5T807X,14,1,3,3,0.14,12793
A1143GKN5T807X,14,2,4,3,0.39,2470
A1143GKN5T807X,14,3,3,4,0.6,2874
A1143GKN5T807X,14,4,4,4,0.82,2596
A1143GKN5T807X,13,1,6,2,0.12,12490
A1143GKN5T807X,13,2,6,5,0.38,2500
A1143GKN5T807X,13,3,5,2,0.61,11814
A1143GKN5T807X,13,4,5,5,0.9,2790
A1143GKN5T807X,4,1,4,3,0.18,12453
A1143GKN5T807X,4,2,4,4,0.41,2775
A1143GKN5T807X,35,1,1,1,0.15,9987
A1143GKN5T807X,35,2,6,1,0.68,4568
A1143GKN5T807X,25,1,2,3,0.27,12560
A1143GKN5T807X,25,2,5,4,0.53,5724
A1143GKN5T807X,27,1,3,2,0.14,12167
A1143GKN5T807X,27,2,3,3,0.35,15558
A1143GKN5T807X,27,3,6,1,0.45,4288
A1143GKN5T807X,27,4,6,6,0.67,3171
A1143GKN5T807X,29,1,2,4,0.18,13824
A1143GKN5T807X,29,2,4,3,0.38,3371
A1143GKN5T807X,17,1,2,3,0.2,14382
A1143GKN5T807X,17,2,5,2,0.32,3088
A1143GKN5T807X,32,1,2,3,0.11,21334
A1143GKN5T807X,32,2,2,4,0.23,3651
A1143GKN5T807X,32,3,5,3,0.28,2459
A1143GKN5T807X,32,4,5,4,0.44,3012
A1143GKN5T807X,28,1,3,2,0.12,8439
A1143GKN5T807X,28,2,5,2,0.34,2557
A1143GKN5T807X,28,3,3,5,0.43,2747
A1143GKN5T807X,28,4,5,5,0.36,2709
A1143GKN5T807X,7,1,2,3,0.17,6828
A1143GKN5T807X,7,2,5,3,0.27,2527
A1143GKN5T807X,7,3,2,5,0.36,2674
A1143GKN5T807X,7,4,5,5,0.42,2726
A1SISJL5ST2PWH,28,1,3,2,0.17,32472
A1SISJL5ST2PWH,28,2,3,5,0.39,2363
A1SISJL5ST2PWH,34,1,2,2,0.18,11968
A1SISJL5ST2PWH,34,2,5,2,0.52,16534
A1SISJL5ST2PWH,17,1,5,2,0.37,27947
A1SISJL5ST2PWH,17,2,5,4,0.37,38352
A1SISJL5ST2PWH,17,3,2,3,0.48,7959
A1SISJL5ST2PWH,17,4,2,5,0.59,2180
A1SISJL5ST2PWH,12,1,5,1,0.48,22961
A1SISJL5ST2PWH,12,2,3,5,1,13937
A1SISJL5ST2PWH,12,3,3,4,1,5513
A1SISJL5ST2PWH,12,4,4,2,1,2489
A1SISJL5ST2PWH,10,1,4,6,0.48,14474
A1SISJL5ST2PWH,10,2,3,3,0.87,8101
A1SISJL5ST2PWH,9,1,5,3,0.3,23577
A1SISJL5ST2PWH,9,2,2,2,0.27,6299
A1SISJL5ST2PWH,2,1,6,2,0.32,27482
A1SISJL5ST2PWH,2,2,1,2,0.89,11717
A1SISJL5ST2PWH,7,1,5,5,0.49,19246
A1SISJL5ST2PWH,7,2,2,5,0.74,2233
A1SISJL5ST2PWH,7,3,5,3,0.74,2309
A1SISJL5ST2PWH,7,4,2,3,0.77,2003
A1SISJL5ST2PWH,21,1,2,4,0.2,11806
A1SISJL5ST2PWH,21,2,4,2,0.48,6202
A1SISJL5ST2PWH,21,3,4,4,0.48,2692
A1SISJL5ST2PWH,21,4,3,3,0.48,2252
A1SISJL5ST2PWH,18,1,5,2,0.24,27060
A1SISJL5ST2PWH,18,2,3,6,0.27,23118
A1SISJL5ST2PWH,3,1,3,3,0.49,3121
A1SISJL5ST2PWH,3,2,4,3,0.49,2242
A1SISJL5ST2PWH,3,3,4,4,0.49,2030
A1SISJL5ST2PWH,3,4,3,4,0.49,2080
A1SISJL5ST2PWH,39,1,1,5,0.48,8233
A1SISJL5ST2PWH,39,2,1,2,0.84,11148
A1SISJL5ST2PWH,39,3,6,2,0.84,2977
A1SISJL5ST2PWH,39,4,5,5,0.84,5088
A1SISJL5ST2PWH,25,1,3,1,0.25,22187
A1SISJL5ST2PWH,25,2,2,4,0.25,3689
A1SISJL5ST2PWH,25,3,4,6,0.25,2398
A1SISJL5ST2PWH,25,4,5,3,0.25,2006
A1SISJL5ST2PWH,19,1,6,3,0.48,20433
A1SISJL5ST2PWH,19,2,3,3,0.48,6887
A1SISJL5ST2PWH,19,3,4,4,0.48,3290
A1SISJL5ST2PWH,19,4,1,4,0.48,2098
A1SISJL5ST2PWH,5,1,5,1,0.28,20331
A1SISJL5ST2PWH,5,2,5,3,0.28,2243
A1SISJL5ST2PWH,5,3,5,4,0.28,2127
A1SISJL5ST2PWH,5,4,5,6,0.28,2074
A1SISJL5ST2PWH,20,1,2,5,0.2,20619
A1SISJL5ST2PWH,20,2,1,1,0.34,20888
A1SISJL5ST2PWH,26,1,3,2,0.26,14951
A1SISJL5ST2PWH,26,2,2,3,0.28,2079
A1SISJL5ST2PWH,26,3,5,4,0.28,2513
A1SISJL5ST2PWH,26,4,4,5,0.28,2169
A1SISJL5ST2PWH,35,1,5,5,0.48,7596
A1SISJL5ST2PWH,35,2,5,2,0.79,2167
A1SISJL5ST2PWH,35,3,2,5,0.79,2222
A1SISJL5ST2PWH,35,4,2,2,0.8,2250
A1SISJL5ST2PWH,11,1,2,3,0.48,4868
A1SISJL5ST2PWH,11,2,2,4,0.49,6713
A1SISJL5ST2PWH,11,3,5,1,0.67,2145
A1SISJL5ST2PWH,11,4,5,6,0.73,2282
A1SISJL5ST2PWH,15,1,5,2,0.48,16675
A1SISJL5ST2PWH,15,2,3,2,0.61,2835
A1SISJL5ST2PWH,15,3,3,4,0.64,3964
A1SISJL5ST2PWH,15,4,5,4,0.61,3154
A1SISJL5ST2PWH,38,1,4,3,0.52,25174
A1SISJL5ST2PWH,38,2,3,3,0.71,2988
A1SISJL5ST2PWH,38,3,5,4,0.79,10229
A1SISJL5ST2PWH,38,4,2,4,0.8,3075
A1SISJL5ST2PWH,13,1,5,5,0.48,63384
A1SISJL5ST2PWH,13,2,5,2,0.75,2244
A1SISJL5ST2PWH,36,1,3,3,0.5,11614
A1SISJL5ST2PWH,36,2,3,4,0.78,4516
A1SISJL5ST2PWH,36,3,1,6,0.84,2413
A1SISJL5ST2PWH,36,4,1,1,0.85,3063
A1SISJL5ST2PWH,32,1,1,2,0.23,23679
A1SISJL5ST2PWH,32,2,5,3,0.49,9309
A1SISJL5ST2PWH,40,1,3,3,0.26,22674
A1SISJL5ST2PWH,40,2,4,4,0.6,8277
A1SISJL5ST2PWH,4,1,2,6,0.51,8025
A1SISJL5ST2PWH,4,2,4,3,0.64,12268
A1SISJL5ST2PWH,24,1,5,4,0.23,10059
A1SISJL5ST2PWH,24,2,6,3,0.75,11117
A1SISJL5ST2PWH,23,1,5,4,0.23,75424
A1SISJL5ST2PWH,23,2,2,4,0.48,13693
A1SISJL5ST2PWH,23,3,5,5,0.73,5117
A1SISJL5ST2PWH,23,4,2,5,0.75,2008
A1SISJL5ST2PWH,31,1,2,2,0.48,9467
A1SISJL5ST2PWH,31,2,2,3,0.79,3755
A1SISJL5ST2PWH,1,1,2,4,0.53,13109
A1SISJL5ST2PWH,1,2,2,3,0.74,2369
A1SISJL5ST2PWH,6,1,2,3,0.25,40851
A1SISJL5ST2PWH,6,2,3,1,0.49,2755
A1SISJL5ST2PWH,14,1,3,3,0.25,7836
A1SISJL5ST2PWH,14,2,4,3,0.25,2932
A1SISJL5ST2PWH,16,1,3,2,0.49,7128
A1SISJL5ST2PWH,16,2,6,3,0.77,2440
A1SISJL5ST2PWH,16,3,6,4,0.78,3332
A1SISJL5ST2PWH,16,4,3,5,0.78,2261
A1SISJL5ST2PWH,22,1,4,3,0.3,9791
A1SISJL5ST2PWH,22,2,2,4,0.42,4143
A1SISJL5ST2PWH,22,3,5,4,0.44,2460
A1SISJL5ST2PWH,22,4,5,3,0.47,2372
A1SISJL5ST2PWH,27,1,6,1,0.25,18779
A1SISJL5ST2PWH,27,2,5,5,0.55,10215
A1SISJL5ST2PWH,27,3,3,5,0.55,12899
A1SISJL5ST2PWH,27,4,3,4,0.58,2630
A1SISJL5ST2PWH,29,1,4,2,0.22,27482
A1SISJL5ST2PWH,29,2,2,5,0.47,9439
A1SISJL5ST2PWH,29,3,5,5,0.71,2999
A1SISJL5ST2PWH,29,4,5,3,0.79,2340
A1SISJL5ST2PWH,30,1,5,2,0.21,18080
A1SISJL5ST2PWH,30,2,2,4,0.5,12991
A1SISJL5ST2PWH,37,1,2,2,0.19,35379
A1SISJL5ST2PWH,37,2,5,2,0.37,11473
A1SISJL5ST2PWH,8,1,2,4,0.49,30203
A1SISJL5ST2PWH,8,2,5,2,0.6,5500
A1SISJL5ST2PWH,33,1,2,3,0.26,30117
A1SISJL5ST2PWH,33,2,4,3,0.49,42337
A1QEQOI98976S0,15,1,3,2,0.31,4727
A1QEQOI98976S0,15,2,5,2,0.46,2845
A1QEQOI98976S0,15,3,3,4,0.54,2907
A1QEQOI98976S0,15,4,5,4,0.92,2711
A1QEQOI98976S0,40,1,3,3,0.28,3586
A1QEQOI98976S0,40,2,5,5,0.5,2987
A1QEQOI98976S0,3,1,3,3,0.33,3455
A1QEQOI98976S0,3,2,4,4,0.56,2702
A1QEQOI98976S0,1,1,4,1,0.15,4821
A1QEQOI98976S0,1,2,3,6,0.35,2612
A1QEQOI98976S0,6,1,1,4,0.17,3424
A1QEQOI98976S0,6,2,4,1,0.38,3385
A1QEQOI98976S0,6,3,6,4,0.55,2539
A1QEQOI98976S0,6,4,4,6,0.66,2375
A1QEQOI98976S0,7,1,2,3,0.18,3391
A1QEQOI98976S0,7,2,5,5,0.47,2337
A1QEQOI98976S0,22,1,2,3,0.15,2999
A1QEQOI98976S0,22,2,5,4,0.54,2454
A1QEQOI98976S0,21,1,4,2,0.3,3345
A1QEQOI98976S0,21,2,2,4,0.68,2529
A1QEQOI98976S0,29,1,2,4,0.25,2774
A1QEQOI98976S0,29,2,5,2,0.79,3145
A1QEQOI98976S0,2,1,1,2,0.41,3820
A1QEQOI98976S0,2,2,6,2,0.66,2563
A1QEQOI98976S0,2,3,1,5,0.83,2386
A1QEQOI98976S0,2,4,6,5,1,2399
A1QEQOI98976S0,11,1,2,3,0.28,3444
A1QEQOI98976S0,11,2,5,1,0.67,2892
A1QEQOI98976S0,28,1,3,2,0.31,3101
A1QEQOI98976S0,28,2,5,5,0.55,2447
A1QEQOI98976S0,28,3,3,5,0.75,2275
A1QEQOI98976S0,28,4,5,2,0.99,2780
A1QEQOI98976S0,9,1,2,1,0.34,3371
A1QEQOI98976S0,9,2,5,3,0.73,2559
A1QEQOI98976S0,9,3,2,2,0.85,2930
A1QEQOI98976S0,9,4,6,3,0.98,3448
A1QEQOI98976S0,10,1,2,2,0.62,2930
A1QEQOI98976S0,10,2,1,5,0.76,3134
A1QEQOI98976S0,33,1,5,3,0.59,2522
A1QEQOI98976S0,33,2,2,4,0.77,2811
A1QEQOI98976S0,26,1,2,3,0.43,3138
A1QEQOI98976S0,26,2,5,4,0.56,2311
A1QEQOI98976S0,38,1,1,4,0.36,2550
A1QEQOI98976S0,38,2,6,3,0.57,2650
A1QEQOI98976S0,38,3,3,6,0.69,3041
A1QEQOI98976S0,38,4,1,6,0.78,2584
A1QEQOI98976S0,14,1,4,3,0.31,2768
A1QEQOI98976S0,14,2,3,4,0.54,2602
A1QEQOI98976S0,14,3,4,4,0.76,2470
A1QEQOI98976S0,14,4,3,3,0.99,2589
A1QEQOI98976S0,4,1,2,1,0.36,3173
A1QEQOI98976S0,4,2,2,6,0.7,2555
A1QEQOI98976S0,39,1,1,2,0.45,3406
A1QEQOI98976S0,39,2,6,5,0.68,2665
A1QEQOI98976S0,39,3,1,5,0.8,2567
A1QEQOI98976S0,39,4,6,2,0.95,2511
A1QEQOI98976S0,17,1,1,4,0.3,3059
A1QEQOI98976S0,17,2,6,3,0.54,2565
A1QEQOI98976S0,17,3,5,4,0.67,2635
A1QEQOI98976S0,17,4,2,3,0.72,2692
A1QEQOI98976S0,13,1,4,3,0.39,3129
A1QEQOI98976S0,13,2,6,5,0.57,2703
A1QEQOI98976S0,13,3,5,5,0.75,2439
A1QEQOI98976S0,13,4,4,4,0.93,3679
A1QEQOI98976S0,24,1,1,3,0.51,3441
A1QEQOI98976S0,24,2,6,4,0.64,2735
A1QEQOI98976S0,24,3,4,5,0.78,2783
A1QEQOI98976S0,24,4,3,2,0.95,3382
A1QEQOI98976S0,25,1,2,3,0.46,3057
A1QEQOI98976S0,25,2,5,4,0.58,2437
A1QEQOI98976S0,25,3,4,6,0.73,4430
A1QEQOI98976S0,25,4,3,1,0.85,2863
A1QEQOI98976S0,30,1,2,5,0.56,3023
A1QEQOI98976S0,30,2,5,2,0.74,2548
A1QEQOI98976S0,30,3,4,2,0.86,2994
A1QEQOI98976S0,30,4,5,4,0.98,2675
A1QEQOI98976S0,23,1,1,2,0.58,3274
A1QEQOI98976S0,23,2,6,5,0.8,2321
A1QEQOI98976S0,31,1,2,1,0.49,3027
A1QEQOI98976S0,31,2,5,6,0.69,2557
A1QEQOI98976S0,31,3,5,1,0.79,2805
A1QEQOI98976S0,31,4,3,6,0.94,2447
A1QEQOI98976S0,19,1,1,1,0.35,3141
A1QEQOI98976S0,19,2,6,3,0.65,2802
A1QEQOI98976S0,19,3,1,4,0.74,3101
A1QEQOI98976S0,19,4,6,6,0.92,2894
A1QEQOI98976S0,34,1,2,1,0.48,2960
A1QEQOI98976S0,34,2,5,1,0.56,2981
A1QEQOI98976S0,8,1,2,4,0.53,3182
A1QEQOI98976S0,8,2,6,2,0.71,2903
A1QEQOI98976S0,35,1,1,1,0.48,4407
A1QEQOI98976S0,35,2,6,2,0.63,2940
A1QEQOI98976S0,35,3,6,5,0.74,2223
A1QEQOI98976S0,35,4,1,5,0.86,2611
A1QEQOI98976S0,37,1,1,1,0.34,3086
A1QEQOI98976S0,37,2,6,6,0.64,2652
A1QEQOI98976S0,5,1,5,1,0.3,2894
A1QEQOI98976S0,5,2,6,6,0.65,2418
A1QEQOI98976S0,36,1,1,1,0.26,3150
A1QEQOI98976S0,36,2,3,6,0.8,2454
A1QEQOI98976S0,16,1,1,3,0.45,3066
A1QEQOI98976S0,16,2,6,4,0.74,2524
A1QEQOI98976S0,16,3,4,5,0.8,2640
A1QEQOI98976S0,16,4,3,2,0.92,2594
A1QEQOI98976S0,27,1,6,1,0.37,3563
A1QEQOI98976S0,27,2,6,6,0.63,2288
A1QEQOI98976S0,12,1,3,5,0.48,3086
A1QEQOI98976S0,12,2,3,3,0.59,2666
A1QEQOI98976S0,12,3,5,1,0.73,3289
A1QEQOI98976S0,12,4,6,5,0.86,2327
A1QEQOI98976S0,20,1,1,1,0.36,3571
A1QEQOI98976S0,20,2,6,6,0.59,2611
A1QEQOI98976S0,20,3,2,5,0.71,2865
A1QEQOI98976S0,20,4,5,2,0.87,2485
A1QEQOI98976S0,32,1,1,2,0.34,3361
A1QEQOI98976S0,32,2,6,5,0.75,2344
A1QEQOI98976S0,18,1,1,4,0.48,2964
A1QEQOI98976S0,18,2,4,1,0.6,2601
A1QEQOI98976S0,18,3,6,3,0.75,2665
A1QEQOI98976S0,18,4,3,6,0.9,2358
A2TXZVXQU5FQZ9,23,1,1,2,0.51,23955
A2TXZVXQU5FQZ9,23,2,2,3,0.51,22303
A2TXZVXQU5FQZ9,23,3,5,4,0.99,12352
A2TXZVXQU5FQZ9,23,4,5,5,0.99,7217
A2TXZVXQU5FQZ9,11,1,2,3,0.49,7835
A2TXZVXQU5FQZ9,11,2,5,6,0.98,4869
A2TXZVXQU5FQZ9,10,1,2,2,0.02,16588
A2TXZVXQU5FQZ9,10,2,4,4,0.32,6273
A2TXZVXQU5FQZ9,10,3,3,6,0.53,7540
A2TXZVXQU5FQZ9,10,4,6,4,0.99,10254
A2TXZVXQU5FQZ9,30,1,4,2,0.22,16675
A2TXZVXQU5FQZ9,30,2,3,5,0.52,10180
A2TXZVXQU5FQZ9,4,1,2,1,0.54,7316
A2TXZVXQU5FQZ9,4,2,2,6,0.51,5974
A2TXZVXQU5FQZ9,26,1,2,3,0.28,6364
A2TXZVXQU5FQZ9,26,2,3,2,0.28,2661
A2TXZVXQU5FQZ9,16,1,3,2,0.52,7893
A2TXZVXQU5FQZ9,16,2,3,5,0.52,3139
A2TXZVXQU5FQZ9,16,3,1,3,0.99,11220
A2TXZVXQU5FQZ9,16,4,1,4,0.99,6130
A2TXZVXQU5FQZ9,19,1,1,4,0.34,5141
A2TXZVXQU5FQZ9,19,2,6,6,0.51,2747
A2TXZVXQU5FQZ9,37,1,2,5,0.31,3387
A2TXZVXQU5FQZ9,37,2,5,2,0.48,4427
A2TXZVXQU5FQZ9,37,3,2,2,0.48,3553
A2TXZVXQU5FQZ9,37,4,5,5,0.48,3064
A2TXZVXQU5FQZ9,27,1,5,1,0.34,8476
A2TXZVXQU5FQZ9,27,2,5,6,0.49,2980
A2TXZVXQU5FQZ9,7,1,5,3,0.41,3033
A2TXZVXQU5FQZ9,7,2,2,5,0.48,3975
A2TXZVXQU5FQZ9,15,1,3,4,0.44,6117
A2TXZVXQU5FQZ9,15,2,5,2,0.71,2573
A2TXZVXQU5FQZ9,15,3,5,4,0.68,4454
A2TXZVXQU5FQZ9,15,4,3,2,0.64,5432
A2TXZVXQU5FQZ9,9,1,5,3,0.34,7766
A2TXZVXQU5FQZ9,9,2,2,1,0.48,5051
A2TXZVXQU5FQZ9,13,1,5,2,0.29,4182
A2TXZVXQU5FQZ9,13,2,4,4,0.43,6821
A2TXZVXQU5FQZ9,18,1,4,1,0.3,17119
A2TXZVXQU5FQZ9,18,2,3,6,0.5,4038
A2TXZVXQU5FQZ9,1,1,3,1,0.47,9714
A2TXZVXQU5FQZ9,1,2,4,6,0.47,2795
A2TXZVXQU5FQZ9,1,3,6,3,0.69,4238
A2TXZVXQU5FQZ9,1,4,1,4,1,3174
A2TXZVXQU5FQZ9,6,1,1,3,0.27,6612
A2TXZVXQU5FQZ9,6,2,3,6,0.49,2918
A2TXZVXQU5FQZ9,6,3,3,1,0.49,7862
A2TXZVXQU5FQZ9,6,4,6,4,0.53,2734
A2TXZVXQU5FQZ9,33,1,3,4,0.48,5012
A2TXZVXQU5FQZ9,33,2,4,3,0.48,8305
A2TXZVXQU5FQZ9,33,3,5,3,0.48,2934
A2TXZVXQU5FQZ9,33,4,5,4,0.48,4613
A2TXZVXQU5FQZ9,5,1,5,1,0.32,9071
A2TXZVXQU5FQZ9,5,2,5,6,0.32,3109
A2TXZVXQU5FQZ9,5,3,6,1,0.52,2670
A2TXZVXQU5FQZ9,5,4,6,6,0.52,2638
A2TXZVXQU5FQZ9,39,1,5,2,0.32,7584
A2TXZVXQU5FQZ9,39,2,6,5,0.32,2889
A2TXZVXQU5FQZ9,29,1,4,2,0.4,2756
A2TXZVXQU5FQZ9,29,2,4,3,0.47,5694
A2TXZVXQU5FQZ9,3,1,3,4,0.23,4090
A2TXZVXQU5FQZ9,3,2,4,4,0.45,2871
A2TXZVXQU5FQZ9,3,3,3,3,0.45,3061
A2TXZVXQU5FQZ9,3,4,4,3,0.7,3463
A2TXZVXQU5FQZ9,21,1,2,4,0.47,4924
A2TXZVXQU5FQZ9,21,2,3,3,0.49,2761
A2TXZVXQU5FQZ9,12,1,3,5,0.29,3202
A2TXZVXQU5FQZ9,12,2,5,1,0.4,2590
A2TXZVXQU5FQZ9,12,3,6,5,0.48,3547
A2TXZVXQU5FQZ9,12,4,6,1,0.77,2914
A2TXZVXQU5FQZ9,35,1,2,5,0.35,4513
A2TXZVXQU5FQZ9,35,2,2,2,0.46,3607
A2TXZVXQU5FQZ9,35,3,5,2,0.46,2843
A2TXZVXQU5FQZ9,35,4,5,5,0.75,2620
A2TXZVXQU5FQZ9,38,1,3,6,0.52,3231
A2TXZVXQU5FQZ9,38,2,4,1,0.54,2571
A2TXZVXQU5FQZ9,14,1,3,3,0.3,6065
A2TXZVXQU5FQZ9,14,2,3,4,0.48,2740
A2TXZVXQU5FQZ9,14,3,4,3,0.55,2449
A2TXZVXQU5FQZ9,14,4,4,4,0.72,2609
A2TXZVXQU5FQZ9,36,1,3,1,0.34,3534
A2TXZVXQU5FQZ9,36,2,1,6,0.55,2589
A2TXZVXQU5FQZ9,36,3,1,1,0.63,5502
A2TXZVXQU5FQZ9,36,4,3,6,0.99,5636
A2TXZVXQU5FQZ9,32,1,2,3,0.37,3748
A2TXZVXQU5FQZ9,32,2,5,4,0.47,11192
A2TXZVXQU5FQZ9,24,1,3,2,0.32,5056
A2TXZVXQU5FQZ9,24,2,4,5,0.43,4329
A2TXZVXQU5FQZ9,17,1,4,1,0.3,5019
A2TXZVXQU5FQZ9,17,2,1,4,0.43,7056
A2TXZVXQU5FQZ9,17,3,6,3,0.49,4888
A2TXZVXQU5FQZ9,17,4,3,6,0.48,4253
A2TXZVXQU5FQZ9,31,1,5,1,0.26,5932
A2TXZVXQU5FQZ9,31,2,5,4,0.46,7128
A2TXZVXQU5FQZ9,8,1,3,1,0.23,3335
A2TXZVXQU5FQZ9,8,2,3,3,0.51,2466
A2TXZVXQU5FQZ9,8,3,3,4,0.47,2697
A2TXZVXQU5FQZ9,8,4,6,2,0.43,5863
A2TXZVXQU5FQZ9,34,1,5,6,0.28,7339
A2TXZVXQU5FQZ9,34,2,5,2,0.48,7293
A2TXZVXQU5FQZ9,2,1,1,2,0.48,4437
A2TXZVXQU5FQZ9,2,2,1,5,0.48,3317
A2TXZVXQU5FQZ9,2,3,6,2,1,3871
A2TXZVXQU5FQZ9,2,4,6,5,1,2597
A2TXZVXQU5FQZ9,22,1,2,4,0.25,6492
A2TXZVXQU5FQZ9,22,2,2,3,0.39,2651
A2TXZVXQU5FQZ9,22,3,5,3,0.49,2762
A2TXZVXQU5FQZ9,22,4,5,4,0.49,2575
A2TXZVXQU5FQZ9,28,1,5,2,0.25,5886
A2TXZVXQU5FQZ9,28,2,5,5,0.37,2999
A2TXZVXQU5FQZ9,28,3,3,2,0.43,3028
A2TXZVXQU5FQZ9,28,4,3,5,0.5,2750
A2TXZVXQU5FQZ9,25,1,3,1,0.31,4319
A2TXZVXQU5FQZ9,25,2,5,3,0.44,4085
A2TXZVXQU5FQZ9,40,1,1,1,0.25,5630
A2TXZVXQU5FQZ9,40,2,6,6,0.51,2913
A2TXZVXQU5FQZ9,20,1,1,1,0.27,41538
A2TXZVXQU5FQZ9,20,2,3,6,0.27,3957
A2TXZVXQU5FQZ9,20,3,5,2,0.48,3230
A2TXZVXQU5FQZ9,20,4,6,6,0.48,2868
ASXSWSXQNVN42,35,1,1,6,0.11,20939
ASXSWSXQNVN42,35,2,1,1,0.73,2536
ASXSWSXQNVN42,3,1,3,3,0.18,5532
ASXSWSXQNVN42,3,2,3,4,0.26,2118
ASXSWSXQNVN42,3,3,4,4,0.5,2028
ASXSWSXQNVN42,3,4,4,3,0.76,2122
ASXSWSXQNVN42,20,1,2,5,0.1,15647
ASXSWSXQNVN42,20,2,4,1,0.18,19169
ASXSWSXQNVN42,27,1,5,2,0.11,14962
ASXSWSXQNVN42,27,2,5,5,0.35,2153
ASXSWSXQNVN42,27,3,4,2,0.47,2177
ASXSWSXQNVN42,27,4,4,5,0.59,2034
ASXSWSXQNVN42,18,1,1,4,0.06,28723
ASXSWSXQNVN42,18,2,3,6,0.11,2052
ASXSWSXQNVN42,15,1,4,3,0.12,4308
ASXSWSXQNVN42,15,2,5,2,0.41,1990
ASXSWSXQNVN42,32,1,6,2,0.1,6524
ASXSWSXQNVN42,32,2,5,3,0.12,2029
ASXSWSXQNVN42,32,3,5,4,0.26,2002
ASXSWSXQNVN42,32,4,6,5,0.51,2091
ASXSWSXQNVN42,22,1,2,4,0.11,17846
ASXSWSXQNVN42,22,2,3,4,0.48,2084
ASXSWSXQNVN42,40,1,1,1,0.19,6498
ASXSWSXQNVN42,40,2,6,6,0.26,2022
ASXSWSXQNVN42,40,3,5,5,0.37,2009
ASXSWSXQNVN42,40,4,4,4,0.53,1968
ASXSWSXQNVN42,29,1,3,4,0.23,23333
ASXSWSXQNVN42,29,2,4,2,0.57,3519
ASXSWSXQNVN42,19,1,1,1,0.14,15739
ASXSWSXQNVN42,19,2,1,4,0.64,2044
ASXSWSXQNVN42,6,1,1,4,0.15,12490
ASXSWSXQNVN42,6,2,3,6,0.27,5249
ASXSWSXQNVN42,6,3,5,4,0.36,2763
ASXSWSXQNVN42,6,4,3,2,0.53,2542
ASXSWSXQNVN42,21,1,4,2,0.23,4956
ASXSWSXQNVN42,21,2,4,4,0.45,2041
ASXSWSXQNVN42,36,1,1,3,0.22,4143
ASXSWSXQNVN42,36,2,1,6,0.32,1991
ASXSWSXQNVN42,36,3,1,5,0.4,3274
ASXSWSXQNVN42,36,4,1,4,0.83,1967
ASXSWSXQNVN42,16,1,3,5,0.22,6508
ASXSWSXQNVN42,16,2,1,4,0.38,3062
ASXSWSXQNVN42,16,3,3,2,0.45,2035
ASXSWSXQNVN42,16,4,6,4,0.6,1976
ASXSWSXQNVN42,11,1,2,3,0.32,5587
ASXSWSXQNVN42,11,2,5,1,0.73,3744
ASXSWSXQNVN42,7,1,2,5,0.24,10286
ASXSWSXQNVN42,7,2,5,5,0.33,1946
ASXSWSXQNVN42,7,3,5,3,0.38,1983
ASXSWSXQNVN42,7,4,2,3,0.51,2030
ASXSWSXQNVN42,9,1,6,3,0.07,9987
ASXSWSXQNVN42,9,2,5,3,0.24,2971
ASXSWSXQNVN42,9,3,2,2,0.33,2102
ASXSWSXQNVN42,9,4,2,1,0.51,2051
ASXSWSXQNVN42,8,1,2,4,0.11,6509
ASXSWSXQNVN42,8,2,2,3,0.25,2089
ASXSWSXQNVN42,8,3,4,4,0.38,11744
ASXSWSXQNVN42,8,4,4,1,0.53,1984
ASXSWSXQNVN42,30,1,5,2,0.19,14464
ASXSWSXQNVN42,30,2,5,4,0.55,1922
ASXSWSXQNVN42,31,1,5,4,0.17,6930
ASXSWSXQNVN42,31,2,2,1,0.65,4162
ASXSWSXQNVN42,31,3,2,6,0.75,3971
ASXSWSXQNVN42,31,4,5,3,0.84,2165
ASXSWSXQNVN42,39,1,1,2,0.21,10270
ASXSWSXQNVN42,39,2,1,5,0.53,2142
ASXSWSXQNVN42,33,1,2,4,0.23,32419
ASXSWSXQNVN42,33,2,3,4,0.47,2111
